player_sum,dealer_showing,soft,double_possible,split_possible,action,return
8,7,False,True,True,draw,0.1304801163165941
8,7,False,True,True,double,-1.10621144192735
8,7,False,True,True,split,-1.3552828733122813
8,7,False,True,False,stand,-0.5619993158245249
8,7,False,True,False,draw,0.05629407490239292
8,7,False,True,False,double,-0.5679573766020429
8,7,False,False,True,stand,0
8,7,False,False,True,draw,0
8,7,False,False,True,split,0
8,7,False,False,False,stand,-0.3497960354314319
8,7,False,False,False,draw,0.2162964414007986
8,8,False,True,True,stand,-0.5166324347394801
8,8,False,True,True,draw,-0.15144967335642878
8,8,False,True,True,double,-0.25069778681400234
8,8,False,True,True,split,-0.5260087628808142
8,8,False,True,False,stand,-0.4567654596948292
8,8,False,True,False,draw,0.0032396976013652178
8,8,False,True,False,double,-1.3182827836030657
8,8,False,False,True,stand,0
8,8,False,False,True,draw,0
8,8,False,False,True,split,0
8,8,False,False,False,stand,-0.8409442694868567
8,8,False,False,False,draw,-0.1267153081568001
8,9,False,True,True,stand,-0.7104427546151288
8,9,False,True,True,draw,-0.2678747870289262
8,9,False,True,True,double,-1.0930723671317863
8,9,False,True,True,split,-0.8880600832186551
8,9,False,True,False,stand,-0.8406877199294295
8,9,False,True,False,draw,-0.21344024486961571
8,9,False,True,False,double,-0.41467622922562974
8,9,False,False,True,stand,0
8,9,False,False,True,draw,0
8,9,False,False,True,split,0
8,9,False,False,False,stand,-0.6236842885480349
8,9,False,False,False,draw,-0.2148131239264196
8,10,False,True,True,stand,-0.7742648449941144
8,10,False,True,True,draw,-0.29688665569930484
8,10,False,True,True,double,-0.5056917682471649
8,10,False,True,True,split,-1.1679441205890813
8,10,False,True,False,stand,-0.8870265696662522
8,10,False,True,False,draw,-0.23924966990668245
8,10,False,True,False,double,0.09479520940661057
8,10,False,False,True,stand,0
8,10,False,False,True,draw,0
8,10,False,False,True,split,0
8,10,False,False,False,stand,-0.7048512043224842
8,10,False,False,False,draw,-0.30351827303491374
8,11,False,True,True,stand,-0.8353305186793503
8,11,False,True,True,draw,-0.349413329976484
8,11,False,True,True,double,-1.048416992090976
