player_sum,dealer_showing,soft,double_possible,split_possible,action,return
10,8,False,False,True,split,0
10,8,False,False,False,stand,-0.5261930434782608
10,8,False,False,False,draw,0.19023295278157537
10,9,False,True,True,stand,-0.5164835164835165
10,9,False,True,True,draw,0.10935462403159653
10,9,False,True,True,double,0.05460750853242321
10,9,False,True,True,split,-0.5183249336413043
10,9,False,True,False,stand,-0.5699002991026919
10,9,False,True,False,draw,0.09015366927592955
10,9,False,True,False,double,0.1632356280388252
10,9,False,False,True,stand,0
10,9,False,False,True,draw,0
10,9,False,False,True,split,0
10,9,False,False,False,stand,-0.4954183266932271
10,9,False,False,False,draw,0.09513679254751228
10,10,False,True,True,stand,-0.5988538681948424
10,10,False,True,True,draw,-0.0497788617886179
10,10,False,True,True,double,-0.2867647058823529
10,10,False,True,True,split,-0.5728037065748032
10,10,False,True,False,stand,-0.5821742867728789
10,10,False,True,False,draw,-0.04038618203679988
10,10,False,True,False,double,-0.17744232531788998
10,10,False,False,True,stand,0
10,10,False,False,True,draw,0
10,10,False,False,True,split,0
10,10,False,False,False,stand,-0.6071608777725341
10,10,False,False,False,draw,-0.04166454274973176
10,11,False,True,True,stand,-0.7608695652173914
10,11,False,True,True,draw,-0.19475768318006528
10,11,False,True,True,double,-0.4878048780487805
10,11,False,True,True,split,-0.7466746348314607
10,11,False,True,False,stand,-0.7717513227513229
10,11,False,True,False,draw,-0.19440114531138156
10,11,False,True,False,double,-0.5730606212424849
10,11,False,False,True,stand,0
10,11,False,False,True,draw,0
10,11,False,False,True,split,0
10,11,False,False,False,stand,-0.8044280442804428
10,11,False,False,False,draw,-0.20248677835269274
11,2,False,True,False,stand,-0.2640531437125748
11,2,False,True,False,draw,0.2869331172657631
11,2,False,True,False,double,0.620646054055535
11,2,False,False,False,stand,-0.25558333333333333
11,2,False,False,False,draw,0.3197502450547284
11,3,False,True,False,stand,-0.20850122432859397
11,3,False,True,False,draw,0.2876746978243352
11,3,False,True,False,double,0.656556455169104
11,3,False,False,False,stand,-0.22899264705882352
11,3,False,False,False,draw,0.32434461151079136
11,4,False,True,False,stand,-0.2149198428290766
11,4,False,True,False,draw,0.32424442609413706
11,4,False,True,False,double,0.7165355981370409
11,4,False,False,False,stand,-0.16802552204176335
11,4,False,False,False,draw,0.3679668720171149
11,5,False,True,False,stand,-0.13982048417132217
11,5,False,True,False,draw,0.38802489626556014
11,5,False,True,False,double,0.7818060737969965
11,5,False,False,False,stand,-0.008673289183222962
11,5,False,False,False,draw,0.4038407459478506
11,6,False,True,False,stand,-0.17627360308285164
11,6,False,True,False,draw,0.36289031224979984
11,6,False,True,False,double,0.7816071921229325
11,6,False,False,False,stand,-0.08448717948717949
11,6,False,False,False,draw,0.40364900864323894
11,7,False,True,False,stand,-0.5090950580322828
11,7,False,True,False,draw,0.294634726674887
11,7,False,True,False,double,0.5125231961426595
11,7,False,False,False,stand,-0.4729395604395605
11,7,False,False,False,draw,0.3195539924130819
11,8,False,True,False,stand,-0.5088254095085898
11,8,False,True,False,draw,0.22913869987336427
